mar 28 ene 21:52:05 2020 | Objetos: couch;0.8691121;0.08691120743751526;hamburger;0;0.0;purse;0.97971934;0.0979719340801239;remote;0;0.0;table;0.7809729;0.07809728980064393; | Relaciones: table;hamburger;0.0;0;0;0;0;0;0;0;0;couch;remote;0.0;0;0;0;0;0;0;0;0;table;purse;0.0;0;0;0;0;0;0;0;0;table;remote;0.0;0;0;0;0;0;0;0;0;remote;purse;0.0;0;0;0;0;0;0;0;0;
mar 28 ene 21:52:06 2020 | Objetos: couch;0.9850177;0.5999080440634508;hamburger;0;0.0;purse;0.98657763;0.4046190279203654;remote;0.96295387;0.33347889512181284;table;0.9970726;0.39399759631812575; | Relaciones: table;hamburger;0.0;0;0;0;0;0;0;0;0;couch;remote;0.0;0;0;0;0;0;0;0;0;table;purse;0.0;0;0;0;0;0;0;0;0;table;remote;0.33811843495368954;382;485;203;376;283;405;237;379;remote;purse;0.0;0;0;0;0;0;0;0;0;
mar 28 ene 21:52:07 2020 | Objetos: couch;0.9933781;0.8249509957180003;hamburger;0;0.0;purse;0.9870784;0.60575200990988;remote;0.96450603;0.5510125550961429;table;0.9960079;0.6008772334117085; | Relaciones: table;hamburger;0.0;0;0;0;0;0;0;0;0;couch;remote;0.0;0;0;0;0;0;0;0;0;table;purse;0.0;0;0;0;0;0;0;0;0;table;remote;0.5591357342375803;381;486;202;376;282;405;237;379;remote;purse;0.0;0;0;0;0;0;0;0;0;
mar 28 ene 21:52:08 2020 | Objetos: couch;0.9933223;0.9360927765476972;hamburger;0;0.0;purse;0.99135745;0.7631707353926669;remote;0.9689631;0.7208381841761805;table;0.9956345;0.7625273984539482; | Relaciones: table;hamburger;0.0;0;0;0;0;0;0;0;0;couch;remote;0.0;0;0;0;0;0;0;0;0;table;purse;0.0;0;0;0;0;0;0;0;0;table;remote;0.7317571499073929;381;486;202;376;283;405;236;379;remote;purse;0.0;0;0;0;0;0;0;0;0;
mar 28 ene 21:52:10 2020 | Objetos: couch;0.9947292;0.9746305469763128;hamburger;0;0.0;purse;0.9884298;0.8556812837985106;remote;0.9602816;0.8202117521931255;table;0.99601763;0.8581375916133147; | Relaciones: table;hamburger;0.0;0;0;0;0;0;0;0;0;couch;remote;0.0;0;0;0;0;0;0;0;0;table;purse;0.0;0;0;0;0;0;0;0;0;table;remote;0.8333136758371089;377;486;203;376;282;406;237;379;remote;purse;0.0;0;0;0;0;0;0;0;0;
mar 28 ene 21:52:11 2020 | Objetos: couch;0.9934321;0.9860993773774344;hamburger;0;0.0;purse;0.9877587;0.9013800060072189;remote;0.96442974;0.869378762224351;table;0.9949014;0.9054035067443348; | Relaciones: table;hamburger;0.0;0;0;0;0;0;0;0;0;couch;remote;0.0;0;0;0;0;0;0;0;0;table;purse;0.0;0;0;0;0;0;0;0;0;table;remote;0.8835457373793554;377;486;201;376;283;405;236;379;remote;purse;0.0;0;0;0;0;0;0;0;0;
mar 28 ene 21:52:12 2020 | Objetos: couch;0.9952337;0.9924543149219551;hamburger;0;0.0;purse;0.99154425;0.9375945703499822;remote;0.96455616;0.9069775725591701;table;0.99593085;0.9424881169631559; | Relaciones: table;hamburger;0.0;0;0;0;0;0;0;0;0;couch;remote;0.0;0;0;0;0;0;0;0;0;table;purse;0.0;0;0;0;0;0;0;0;0;table;remote;0.9224621786654491;381;486;203;375;283;405;236;379;remote;purse;0.0;0;0;0;0;0;0;0;0;
mar 28 ene 21:52:13 2020 | Objetos: couch;0.994408;0.994357182554967;hamburger;0;0.0;purse;0.98791933;0.9583131098561729;remote;0.9651043;0.9311493245859913;table;0.9956665;0.9643143476955857; | Relaciones: table;hamburger;0.0;0;0;0;0;0;0;0;0;couch;remote;0.0;0;0;0;0;0;0;0;0;table;purse;0.0;0;0;0;0;0;0;0;0;table;remote;0.946391032771284;377;486;204;375;283;405;237;379;remote;purse;0.0;0;0;0;0;0;0;0;0;
mar 28 ene 21:52:14 2020 | Objetos: couch;0.99374074;0.9948691951773452;hamburger;0;0.0;purse;0.99071383;0.9709545183930282;remote;0.95829326;0.9441635137314551;table;0.9955675;0.9770289948339134; | Relaciones: table;hamburger;0.0;0;0;0;0;0;0;0;0;couch;remote;0.0;0;0;0;0;0;0;0;0;table;purse;0.0;0;0;0;0;0;0;0;0;table;remote;0.9598045211284363;377;486;202;376;282;405;237;379;remote;purse;0.0;0;0;0;0;0;0;0;0;
mar 28 ene 21:52:15 2020 | Objetos: couch;0.9946853;0.9951661719932579;hamburger;0;0.0;purse;0.988655;0.9782349430051294;remote;0.96791023;0.9529373125967706;table;0.99489754;0.9845393411449436; | Relaciones: table;hamburger;0.0;0;0;0;0;0;0;0;0;couch;remote;0.0;0;0;0;0;0;0;0;0;table;purse;0.0;0;0;0;0;0;0;0;0;table;remote;0.9682708185331945;380;487;201;376;282;405;236;379;remote;purse;0.0;0;0;0;0;0;0;0;0;
mar 28 ene 21:52:16 2020 | Objetos: couch;0.99517196;0.9952337132334586;hamburger;0;0.0;purse;0.98936754;0.9821792505874102;remote;0.95231074;0.9547698734409968;table;0.9970469;0.9887210174033745; | Relaciones: table;hamburger;0.0;0;0;0;0;0;0;0;0;couch;remote;0.0;0;0;0;0;0;0;0;0;table;purse;0.0;0;0;0;0;0;0;0;0;table;remote;0.9714387081056479;381;486;203;375;282;406;237;379;remote;purse;0.0;0;0;0;0;0;0;0;0;
mar 28 ene 21:52:17 2020 | Objetos: couch;0.9930565;0.9947564680043062;hamburger;0;0.0;purse;0.9874271;0.9849488807690243;remote;0.9631299;0.9590824445361957;table;0.99602145;0.9915555219410761; | Relaciones: table;hamburger;0.0;0;0;0;0;0;0;0;0;couch;remote;0.0;0;0;0;0;0;0;0;0;table;purse;0.0;0;0;0;0;0;0;0;0;table;remote;0.9751378571129505;382;487;204;376;283;407;237;380;remote;purse;0.0;0;0;0;0;0;0;0;0;
